flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
0.0,54.0,6.0,64.0,54.01480985,54.01480985,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83072359.08,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,81.0,6.0,64.0,7.121657932,7.121657932,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82925828.06,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.254820027,75.06,6.0,64.0,3.075773436,3.075773436,0.0,0,1,0,0,0,0,0,0.0,1.39,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83362494.29,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.127528439,37883.5,17.0,64.0,13979.83441,13979.83441,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83098531.23,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.060174584,32872.12,16.78,63.66,19627.63679,19627.63679,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04,2.17,0,0,0,0,0,0,0,0,1,0,0,0,1,1,530.28,50.0,52.72,50.52461002,1.036468421,50.32,83028443.58,9.5,10.05161931,1.467347226,6.477534571,0.17,141.55,DoS-UDP_Flood
0.0,0.0,1.0,64.0,47.56012904,47.56012904,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83124430.24,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,53.46,5.94,63.36,1.326749938,1.326749938,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.99,0.99,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.54,54.0,54.54,54.03467174,0.131849807,54.06,83313807.41,9.5,10.39565019,0.186917912,0.195153393,0.09,141.55,DDoS-PSHACK_Flood
0.0,0.0,1.0,64.0,3.063056115,3.063056115,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83149761.84,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,54.0,6.0,64.0,98.59555012,98.59555012,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82951094.98,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.0,0.0,1.0,64.0,43.8480171,43.8480171,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83127798.73,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
4.943363125,109.1,6.11,64.0,0.400540049,0.400540049,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,573.56,54.0,60.56,54.35589749,1.485179681,55.64,82955809.21,9.5,10.42562806,2.112774037,55.82411364,0.04,141.55,DoS-TCP_Flood
0.0,54.0,6.0,64.0,139.1976636,139.1976636,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83033381.14,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,54.0,6.0,64.0,11.3410909,11.3410909,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83362309.36,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.002856531,12.47,1.05,63.85,21.58958271,21.58958271,0.0,0,0,0,0,0,0,0,0.02,0.02,0.0,0.02,0.09,0,0,0,0,0,0,0,0,0,0,0,1,1,1,445.32,42.0,46.32,42.50345752,1.309676997,42.24,83124132.47,9.5,9.218930381,1.853979478,10.10268236,0.18,141.55,DDoS-ICMP_Flood
0.0,54.0,6.0,64.0,17.39721806,17.39721806,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83090172.63,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
0.034563963,20495.0,16.84,65.91,338760.6796,338760.6796,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,528.2,50.0,53.2,50.30288126,0.910514053,50.2,83011772.46,9.5,10.03000407,1.289175078,5.376862747,0.16,141.55,DoS-UDP_Flood
0.240347872,37750.0,17.0,64.0,5168.418586,5168.418586,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83098369.16,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.0,54.0,6.0,64.0,9.22208126,9.22208126,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83365343.98,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.0,54.0,6.0,64.0,0.750063395,0.750063395,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83067376.56,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.034183834,14245.0,17.0,64.0,103420.7358,103420.7358,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83097866.57,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.016180654,82.08,6.0,64.0,63.94556385,63.94556385,0.0,0,0,1,0,0,0,0,0.0,0.0,0.52,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83314870.58,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
3.29932636,2609063.0,17.0,64.0,1427.402368,1427.402368,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5817.0,554.0,554.0,554.0,0.0,554.0,83784946.7,9.5,33.28663395,0.0,0.0,0.0,141.55,Mirai-udpplain
0.0,54.0,6.0,64.0,6.379530738,6.379530738,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83361430.75,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.0,54.0,6.0,64.0,117.0906452,117.0906452,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83314039.69,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.0,54.0,6.0,64.0,2.316656347,2.316656347,0.0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83343847.77,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood
0.0,0.0,1.0,64.0,28.8418968,28.8418968,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83149511.04,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.894060037,556576.68,17.0,64.0,523.3545697,523.3545697,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10125.48,408.08,1502.48,981.5558285,543.6443112,961.04,83370416.65,9.5,44.20823621,768.7634784,311105.4242,0.95,141.55,DDoS-UDP_Fragmentation
0.0,54.0,6.0,64.0,4.379913797,4.379913797,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83330833.28,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.0,54.0,6.0,64.0,3.883411655,3.883411655,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83076187.24,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,54.0,6.0,64.0,1.582558929,1.582558929,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83094139.73,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
0.038652778,10395.0,17.0,64.0,4782.825239,4782.825239,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83101888.53,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.0,54.0,6.0,64.0,52.47963965,52.47963965,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83313880.04,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.0,54.0,6.0,64.0,1.271801869,1.271801869,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83331692.49,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
2.056801269,2952903.1,16.83,63.36,2602.640712,2602.640712,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5728.08,465.08,554.0,543.6371661,26.9575182,549.06,83767600.67,9.5,32.96214219,38.16107758,4280.239916,0.18,141.55,Mirai-udpplain
0.0,0.0,1.0,64.0,74.08336866,74.08336866,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83150251.99,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,0.0,1.0,64.0,36.34452879,36.34452879,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83150309.26,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.269223909,37687.97,17.0,63.4,4736.970442,4736.970442,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,874.92,63.18,259.07,99.61177026,64.6133016,84.95,83015815.24,9.5,12.74349202,91.51455405,19923.44931,0.22,141.55,DoS-UDP_Flood
0.0,0.0,1.0,64.0,1.772578104,1.772578104,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83124645.0,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,0.88,1.16,69.73,1.805296098,1.805296098,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,442.38,42.0,43.38,42.07276608,0.308339495,42.46,83128682.89,9.5,9.17310771,0.439539531,3.220385418,0.03,141.55,DDoS-ICMP_Flood
290.1082458,10745.2,9.8,132.8,0.237163696,0.237163696,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,35.9,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,977.0,106.2,228.4,188.4165079,48.64635458,163.0,0.022563601,5.5,19.37800114,68.79633441,3187.255,0.9,38.5,CommandInjection
0.165399215,71.28,6.0,64.0,5.561834813,5.561834813,0.0,0,1,0,0,0,0,0,0.0,1.32,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83362145.06,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.110531714,28978.0,16.83,63.36,5746.067085,5746.067085,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.5,50.0,50.5,50.02795107,0.114765883,50.1,83102147.76,9.5,10.00281347,0.163060345,0.266149199,0.05,141.55,DDoS-UDP_Flood
0.0,0.0,1.0,64.0,37.94994662,37.94994662,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83149494.77,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.183032575,210.12,6.11,67.36,11.24754687,11.24754687,0.0,0,0,0,0,1,0,0,0.03,1.01,0.48,0.15,0.86,0,0,0,0,0,0,0,1,0,0,0,0,1,1,859.9,62.0,255.72,74.95739615,46.44490399,88.55,83002838.97,9.5,11.94455392,65.86561504,26801.99026,0.13,141.55,DoS-HTTP_Flood
0.0,54.0,6.0,64.0,9.937934272,9.937934272,0.0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83344019.93,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood
0.0,54.0,6.0,64.0,21.78340945,21.78340945,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83093220.98,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
0.019862552,71.54,6.11,65.69,7.727357746,7.727357746,0.0,1,0,1,0,0,0,0,0.98,0.01,0.98,0.0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,582.44,54.0,69.44,54.88807482,3.590049943,56.64,83348236.44,9.5,10.4736074,5.097078882,196.3294313,0.1,141.55,DDoS-RSTFINFlood
0.0,53.46,5.96,63.37,19.84466078,19.84466078,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82943191.84,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.001677997,2625.0,17.0,64.0,294344.3627,294344.3627,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83028621.97,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
5.371139636,108.0,6.0,64.0,0.372360461,0.372360461,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82955824.05,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.110831738,20007.34,16.89,63.85,6125.076804,6125.076804,0.0,0,0,0,0,0,0,0,0.02,0.02,0.0,0.02,0.09,0,0,0,0,0,0,0,0,1,0,0,0,1,1,526.28,50.0,51.28,50.07912464,0.307377821,50.16,83106159.91,9.5,10.00791471,0.435908888,1.192201905,0.08,141.55,DDoS-UDP_Flood
0.0,81.0,6.0,64.0,8.050392436,8.050392436,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82925825.04,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
4.222822926,109.9,5.94,63.14,0.484184308,0.484184308,0.0,0,1,0,0,0,0,0,0.0,2.03,0.0,0.0,0.04,1,0,0,0,0,0,0,1,0,0,0,0,1,1,568.24,54.0,54.76,54.09298825,0.228066862,54.1,82981621.6,9.5,10.40124635,0.32303609,0.407396054,0.13,141.55,DoS-SYN_Flood
0.0,54.0,6.0,64.0,1.497431096,1.497431096,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83067261.31,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,54.0,6.0,64.0,67.53351474,67.53351474,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83314086.53,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.565054133,83.68,6.05,64.0,75.80148043,75.80148043,0.0,0,1,0,0,0,0,0,0.0,1.48,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,574.14,54.0,61.02,54.37631579,1.56741587,56.4,83362431.97,9.5,10.4271734,2.234298162,83.21465374,0.03,141.55,DDoS-SynonymousIP_Flood
0.0,0.0,1.0,64.0,25.57767573,25.57767573,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83128383.99,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.078259423,40165.46,16.78,65.18,44191.19107,44191.19107,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.35,0.77,0,0,0,0,0,0,0,0,1,0,0,0,1,1,795.4,50.0,278.16,66.54105489,55.39388626,85.56,83102988.11,9.5,11.01609224,78.55199427,38686.67592,0.08,141.55,DDoS-UDP_Flood
0.0,0.0,1.0,64.0,17.93913369,17.93913369,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83128624.25,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,0.0,1.0,64.0,0.753703328,0.753703328,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83128032.04,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,54.0,6.0,64.0,246.5787184,246.5787184,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82956107.04,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.0,54.0,6.0,64.0,2.244596154,2.244596154,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83076381.03,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.020801282,71.06,6.0,65.69,7.804868571,7.804868571,0.0,1,0,1,0,0,0,0,0.99,0.02,0.99,0.09,0.16,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83344763.21,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood
0.0,0.0,1.0,64.0,2.273507401,2.273507401,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83127738.89,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,54.0,6.0,64.0,0.400768686,0.400768686,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83093167.69,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
0.0,54.0,6.0,64.0,13.06247304,13.06247304,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83094413.19,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
7.587501473,108.0,6.0,64.0,0.263591386,0.263591386,0.0,0,1,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,82972691.18,9.5,10.39230485,0.0,0.0,0.0,141.55,DoS-SYN_Flood
0.0,54.0,6.0,64.0,1.955122151,1.955122151,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83075962.49,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,757.0,6.0,64.0,39.96802028,39.96802028,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9627.0,374.0,1457.0,883.2022174,538.4707399,944.0,83336692.72,9.5,41.84554581,761.4567604,305219.3223,0.95,141.55,DDoS-ACK_Fragmentation
0.395348911,33351.0,17.0,64.0,3119.077616,3119.077616,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525.0,50.0,50.0,50.0,0.0,50.0,83097604.39,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.003452351,2.0,1.14,62.54,6.149235535,6.149235535,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,446.18,42.0,47.18,42.50829566,1.46323355,42.44,83132145.64,9.5,9.219972239,2.072654992,7.135724035,0.36,141.55,DDoS-ICMP_Flood
0.391284978,68.58,6.0,64.0,1.380216856,1.380216856,0.0,0,1,0,0,0,0,0,0.0,1.27,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83361846.95,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood
0.0,53.66,5.94,63.36,1.954090586,1.954090586,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.58,54.0,54.46,54.03001754,0.10449515,54.26,83067242.46,9.5,10.39524215,0.149281929,0.440384734,0.03,141.55,DDoS-TCP_Flood
69.26856945,3195540.8,7.1,161.5,39.98782131,39.98782131,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,175.7,3158.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9723.1,62.0,2757.0,647.3102788,833.3954735,79.4,166521572.4,13.5,35.92662452,1180.475736,698384.1192,1.0,244.6,BenignTraffic
1.302418423,261922.4,6.0,182.3,170.8335592,170.8335592,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,94.5,221.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7743.4,54.0,2345.2,1167.777778,949.1858692,1486.0,0.000637794,5.5,45.01561185,1342.351529,1142237.351,0.8,38.5,DNS_Spoofing
0.0,0.0,47.0,64.0,14.17313011,14.17313011,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6216.0,592.0,592.0,592.0,0.0,592.0,83698659.73,9.5,34.40930107,0.0,0.0,0.0,141.55,Mirai-greeth_flood
0.0,54.0,6.0,64.0,44.14429528,44.14429528,0.0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83348629.6,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood
1.482963765,66817.7,6.44,79.02,77.27917574,77.27917574,0.0,0,0,0,0,1,0,0,0.13,0.68,0.01,15.25,77.44,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3268.3,77.63,1108.14,296.5500521,354.4457658,315.11,83090199.95,9.5,23.35683998,501.8552712,164373.7731,0.93,141.55,DDoS-SYN_Flood
0.0,54.0,6.0,64.0,1.244882299,1.244882299,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83089685.82,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
0.008132002,69.66,6.0,64.0,71.32256588,71.32256588,0.0,0,0,0,1,1,0,0,0.0,0.0,0.29,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83314874.98,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.0,0.0,1.0,64.0,28.22172296,28.22172296,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441.0,42.0,42.0,42.0,0.0,42.0,83124538.34,9.5,9.16515139,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.0,54.0,6.0,64.0,1.930860168,1.930860168,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.0,54.0,54.0,54.0,0.0,54.0,83072481.93,9.5,10.39230485,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
